num_items,time(s),algorithm
41500,0.018430099999989125,builtin
41500,0.30389769999999316,mergesort-deques
41500,0.5914253999999914,mergesort-pointers
41500,0.3462301999999795,quicksort-midpivot
41500,0.33049370000003364,quicksort-randpivot
41600,0.018107199999974455,builtin
41600,0.3612415999999712,mergesort-deques
41600,0.5619287000000099,mergesort-pointers
41600,0.36657609999997476,quicksort-midpivot
41600,0.3826159999999845,quicksort-randpivot
41700,0.019490600000040104,builtin
41700,0.3366362000000436,mergesort-deques
41700,0.5456264999999689,mergesort-pointers
41700,0.34347539999998844,quicksort-midpivot
41700,0.32199130000003606,quicksort-randpivot
41800,0.017540999999994256,builtin
41800,0.3099387999999976,mergesort-deques
41800,0.549964999999986,mergesort-pointers
41800,0.33038569999996525,quicksort-midpivot
41800,0.34158079999997426,quicksort-randpivot
41900,0.0172439999999483,builtin
41900,0.31876730000004727,mergesort-deques
41900,0.5636210999999776,mergesort-pointers
41900,0.34659079999994447,quicksort-midpivot
41900,0.3260457999999744,quicksort-randpivot
42000,0.017318399999965095,builtin
42000,0.31238650000000234,mergesort-deques
42000,0.5793378000000189,mergesort-pointers
42000,0.3580575999999951,quicksort-midpivot
42000,0.3867390999999998,quicksort-randpivot
42100,0.017136699999980465,builtin
42100,0.32643050000001494,mergesort-deques
42100,0.5932144999999878,mergesort-pointers
42100,0.41936349999997447,quicksort-midpivot
42100,0.4715683000000013,quicksort-randpivot
42200,0.020872399999973368,builtin
42200,0.40216379999998253,mergesort-deques
42200,0.7327843999999573,mergesort-pointers
42200,1.0643400999999812,quicksort-midpivot
42200,0.953905500000019,quicksort-randpivot
42300,0.03771879999999328,builtin
42300,0.4284447,mergesort-deques
42300,0.696234000000004,mergesort-pointers
42300,0.3222721000000206,quicksort-midpivot
42300,0.3447128000000248,quicksort-randpivot
42400,0.018289100000004055,builtin
42400,0.31185329999999567,mergesort-deques
42400,1.123446099999967,mergesort-pointers
42400,0.7374532000000045,quicksort-midpivot
42400,0.391877500000021,quicksort-randpivot
42500,0.02165690000003906,builtin
42500,0.33004390000002104,mergesort-deques
42500,0.5680744000000004,mergesort-pointers
42500,0.3541567999999984,quicksort-midpivot
42500,0.413833899999986,quicksort-randpivot
42600,0.018516799999986233,builtin
42600,0.3521266000000196,mergesort-deques
42600,0.823804999999993,mergesort-pointers
42600,0.397310100000027,quicksort-midpivot
42600,0.36916209999998273,quicksort-randpivot
42700,0.0188045000000443,builtin
42700,0.5174576000000002,mergesort-deques
42700,0.5604601000000002,mergesort-pointers
42700,0.37202060000004167,quicksort-midpivot
42700,0.3950249000000099,quicksort-randpivot
42800,0.025019699999973,builtin
42800,0.6096769000000108,mergesort-deques
42800,1.0452518000000168,mergesort-pointers
42800,0.5344802999999843,quicksort-midpivot
42800,0.5602618000000348,quicksort-randpivot
42900,0.0181795999999963,builtin
42900,0.3367125999999985,mergesort-deques
42900,0.5814288000000261,mergesort-pointers
42900,0.3530885999999782,quicksort-midpivot
42900,0.42083329999996977,quicksort-randpivot
43000,0.02427829999999176,builtin
43000,0.5057009999999877,mergesort-deques
43000,0.5668678000000114,mergesort-pointers
43000,0.3881765000000428,quicksort-midpivot
43000,0.5183374000000072,quicksort-randpivot
43100,0.024440099999992526,builtin
43100,0.49006120000001374,mergesort-deques
43100,0.7756152999999699,mergesort-pointers
43100,0.6550807000000418,quicksort-midpivot
43100,0.3527472999999759,quicksort-randpivot
43200,0.018307100000015453,builtin
43200,0.30359210000000303,mergesort-deques
43200,0.7703535999999644,mergesort-pointers
43200,0.4005930999999805,quicksort-midpivot
43200,0.3431368000000248,quicksort-randpivot
43300,0.022273100000006707,builtin
43300,0.4447045000000003,mergesort-deques
43300,0.6847765999999638,mergesort-pointers
43300,0.39607230000001437,quicksort-midpivot
43300,0.4723197000000141,quicksort-randpivot
43400,0.022802800000022216,builtin
43400,0.5269945999999663,mergesort-deques
43400,0.6335050999999794,mergesort-pointers
43400,0.6734156999999641,quicksort-midpivot
43400,0.533920299999977,quicksort-randpivot
43500,0.021370100000012826,builtin
43500,0.41512729999999465,mergesort-deques
43500,0.7206082999999808,mergesort-pointers
43500,0.38387449999999035,quicksort-midpivot
43500,0.3479613000000086,quicksort-randpivot
43600,0.019553799999982857,builtin
43600,0.35874999999998636,mergesort-deques
43600,0.5506592999999498,mergesort-pointers
43600,0.3342478000000142,quicksort-midpivot
43600,0.3539466999999945,quicksort-randpivot
43700,0.018304999999998017,builtin
43700,0.3278643999999531,mergesort-deques
43700,0.5690480000000093,mergesort-pointers
43700,0.33410809999998037,quicksort-midpivot
43700,0.34765379999998913,quicksort-randpivot
43800,0.018314000000032138,builtin
43800,0.31696970000001556,mergesort-deques
43800,0.5669085000000109,mergesort-pointers
43800,0.358571100000006,quicksort-midpivot
43800,0.3365479999999934,quicksort-randpivot
43900,0.018658399999992525,builtin
43900,0.36192909999999756,mergesort-deques
43900,0.5735178000000474,mergesort-pointers
43900,0.3376474000000371,quicksort-midpivot
43900,0.36144769999998516,quicksort-randpivot
44000,0.01914160000001175,builtin
44000,0.3287164000000189,mergesort-deques
44000,0.5875351999999907,mergesort-pointers
44000,0.38439870000001974,quicksort-midpivot
44000,0.3736969000000272,quicksort-randpivot
44100,0.018551300000012816,builtin
44100,0.34321949999997514,mergesort-deques
44100,0.6248112000000106,mergesort-pointers
44100,0.3278874000000087,quicksort-midpivot
44100,0.3605230000000006,quicksort-randpivot
44200,0.018503899999984696,builtin
44200,0.31794229999997015,mergesort-deques
44200,0.5664560000000165,mergesort-pointers
44200,0.3384086000000366,quicksort-midpivot
44200,0.3825784999999655,quicksort-randpivot
44300,0.018966400000010708,builtin
44300,0.3398607000000311,mergesort-deques
44300,0.5919518999999696,mergesort-pointers
44300,0.36990970000005063,quicksort-midpivot
44300,0.3530207999999675,quicksort-randpivot
44400,0.018916799999999512,builtin
44400,0.30462790000001405,mergesort-deques
44400,0.5629433999999947,mergesort-pointers
44400,0.3795028000000116,quicksort-midpivot
44400,0.3420021999999676,quicksort-randpivot
44500,0.018659599999978127,builtin
44500,0.3239541000000372,mergesort-deques
44500,0.565137400000026,mergesort-pointers
44500,0.35634290000001556,quicksort-midpivot
44500,0.41430550000001176,quicksort-randpivot
44600,0.01889699999998129,builtin
44600,0.31874769999996033,mergesort-deques
44600,0.6233478999999988,mergesort-pointers
44600,0.3434366000000182,quicksort-midpivot
44600,0.3519815999999878,quicksort-randpivot
44700,0.018800400000031914,builtin
44700,0.33285590000002685,mergesort-deques
44700,0.607051599999977,mergesort-pointers
44700,0.3827777999999853,quicksort-midpivot
44700,0.34401470000000245,quicksort-randpivot
44800,0.020980800000018007,builtin
44800,0.33677860000000237,mergesort-deques
44800,0.590741200000025,mergesort-pointers
44800,0.3361537000000112,quicksort-midpivot
44800,0.35310949999995955,quicksort-randpivot
44900,0.018894900000020698,builtin
44900,0.3392519999999877,mergesort-deques
44900,0.6233234000000039,mergesort-pointers
44900,0.36154940000000124,quicksort-midpivot
44900,0.3480457000000001,quicksort-randpivot
45000,0.020318500000030326,builtin
45000,0.32479430000000775,mergesort-deques
45000,0.6230777999999759,mergesort-pointers
45000,0.3625577999999905,quicksort-midpivot
45000,0.38631420000001526,quicksort-randpivot
45100,0.01927979999999252,builtin
45100,0.3729346000000078,mergesort-deques
45100,0.6516085000000089,mergesort-pointers
45100,0.36114890000004607,quicksort-midpivot
45100,0.3567626000000246,quicksort-randpivot
45200,0.01908469999995077,builtin
45200,0.3440954000000147,mergesort-deques
45200,0.6201901000000021,mergesort-pointers
45200,0.36935499999998456,quicksort-midpivot
45200,0.38474500000000944,quicksort-randpivot
45300,0.019063799999969433,builtin
45300,0.34418069999998124,mergesort-deques
45300,0.5789344000000369,mergesort-pointers
45300,0.3478765000000408,quicksort-midpivot
45300,0.3463765000000194,quicksort-randpivot
45400,0.01963069999999334,builtin
45400,0.33987910000001875,mergesort-deques
45400,0.6136267999999632,mergesort-pointers
45400,0.5310853999999949,quicksort-midpivot
45400,0.35366119999997636,quicksort-randpivot
45500,0.019261200000016743,builtin
45500,0.3349651999999992,mergesort-deques
45500,0.633660999999961,mergesort-pointers
45500,0.34648379999998724,quicksort-midpivot
45500,0.3589144000000033,quicksort-randpivot
45600,0.019501100000013594,builtin
45600,0.3345028999999613,mergesort-deques
45600,0.6107225999999741,mergesort-pointers
45600,0.3410837999999785,quicksort-midpivot
45600,0.39177929999999606,quicksort-randpivot
45700,0.019298699999978908,builtin
45700,0.3641099999999824,mergesort-deques
45700,0.5944786999999678,mergesort-pointers
45700,0.3677162999999837,quicksort-midpivot
45700,0.37652369999995017,quicksort-randpivot
45800,0.019179599999972652,builtin
45800,0.35466900000000123,mergesort-deques
45800,0.6290400000000318,mergesort-pointers
45800,0.3841793999999936,quicksort-midpivot
45800,0.348303699999974,quicksort-randpivot
45900,0.0231939999999895,builtin
45900,0.3479157000000441,mergesort-deques
45900,0.6279277000000434,mergesort-pointers
45900,0.4012644000000023,quicksort-midpivot
45900,0.37022239999998874,quicksort-randpivot
46000,0.026814799999954175,builtin
46000,0.4697888999999691,mergesort-deques
46000,0.5932989000000362,mergesort-pointers
46000,0.35298349999999346,quicksort-midpivot
46000,0.3297313999999574,quicksort-randpivot
46100,0.019530499999973472,builtin
46100,0.35949270000003253,mergesort-deques
46100,0.5726288999999838,mergesort-pointers
46100,0.3720804999999814,quicksort-midpivot
46100,0.3715913999999998,quicksort-randpivot
46200,0.021334199999955672,builtin
46200,0.32209559999995463,mergesort-deques
46200,0.6203431000000137,mergesort-pointers
46200,0.39591639999997597,quicksort-midpivot
46200,0.40244910000001255,quicksort-randpivot
46300,0.01944140000000516,builtin
46300,0.33213630000000194,mergesort-deques
46300,0.6603877000000011,mergesort-pointers
46300,0.36924920000001293,quicksort-midpivot
46300,0.3578767000000198,quicksort-randpivot
46400,0.020084499999995842,builtin
46400,0.31770390000002635,mergesort-deques
46400,0.6038130000000024,mergesort-pointers
46400,0.3780456000000072,quicksort-midpivot
46400,0.3578751000000011,quicksort-randpivot
46500,0.019793699999979708,builtin
46500,0.3233394999999746,mergesort-deques
46500,0.6416055000000256,mergesort-pointers
46500,0.3673430000000053,quicksort-midpivot
46500,0.3766167999999652,quicksort-randpivot
46600,0.019961699999953453,builtin
46600,0.33587380000000167,mergesort-deques
46600,0.6162780000000225,mergesort-pointers
46600,0.35671270000000277,quicksort-midpivot
46600,0.36065539999998464,quicksort-randpivot
46700,0.01954649999998992,builtin
46700,0.3414252000000033,mergesort-deques
46700,0.6122522000000004,mergesort-pointers
46700,0.36384949999995797,quicksort-midpivot
46700,0.3660917000000268,quicksort-randpivot
46800,0.01968770000001996,builtin
46800,0.3581867999999986,mergesort-deques
46800,0.6495342000000051,mergesort-pointers
46800,0.36022359999998343,quicksort-midpivot
46800,0.3362403000000427,quicksort-randpivot
46900,0.020283199999994395,builtin
46900,0.3584218999999962,mergesort-deques
46900,0.6574327999999809,mergesort-pointers
46900,0.3873512000000119,quicksort-midpivot
46900,0.3878942000000052,quicksort-randpivot
47000,0.019750299999998333,builtin
47000,0.3257050999999933,mergesort-deques
47000,0.6101020000000403,mergesort-pointers
47000,0.3628838000000201,quicksort-midpivot
47000,0.3713248999999905,quicksort-randpivot
47100,0.019697500000006585,builtin
47100,0.32689360000000534,mergesort-deques
47100,0.6322468999999842,mergesort-pointers
47100,0.3828111999999919,quicksort-midpivot
47100,0.4080865999999901,quicksort-randpivot
47200,0.019988000000012107,builtin
47200,0.33692400000001044,mergesort-deques
47200,0.6905145999999718,mergesort-pointers
47200,0.6424976999999785,quicksort-midpivot
47200,0.4442634000000112,quicksort-randpivot
47300,0.020067900000015015,builtin
47300,0.34955860000002303,mergesort-deques
47300,0.617786800000033,mergesort-pointers
47300,0.39439989999999625,quicksort-midpivot
47300,0.42153450000000703,quicksort-randpivot
47400,0.02098310000002357,builtin
47400,0.35672180000000253,mergesort-deques
47400,0.6734897999999703,mergesort-pointers
47400,0.35590509999997266,quicksort-midpivot
47400,0.35558489999999665,quicksort-randpivot
47500,0.020281799999963823,builtin
47500,0.347841399999993,mergesort-deques
47500,0.6378926000000433,mergesort-pointers
47500,0.375005299999998,quicksort-midpivot
47500,0.360856100000035,quicksort-randpivot
47600,0.020074899999997342,builtin
47600,0.3523727999999551,mergesort-deques
47600,0.6067020000000412,mergesort-pointers
47600,0.3748021000000108,quicksort-midpivot
47600,0.3707151000000408,quicksort-randpivot
47700,0.020474100000001272,builtin
47700,0.3498001000000386,mergesort-deques
47700,0.6274943999999891,mergesort-pointers
47700,0.3822030999999697,quicksort-midpivot
47700,0.35974750000002587,quicksort-randpivot
47800,0.024268300000017007,builtin
47800,0.3296803000000068,mergesort-deques
47800,0.6224497000000042,mergesort-pointers
47800,0.35687469999999166,quicksort-midpivot
47800,0.3971304000000373,quicksort-randpivot
47900,0.02097950000000992,builtin
47900,0.38225420000003396,mergesort-deques
47900,0.6549071000000026,mergesort-pointers
47900,0.38342230000000654,quicksort-midpivot
47900,0.3640361000000212,quicksort-randpivot
48000,0.02081849999996166,builtin
48000,0.38058169999999336,mergesort-deques
48000,0.6448535999999763,mergesort-pointers
48000,0.36727110000003904,quicksort-midpivot
48000,0.39978020000000924,quicksort-randpivot
48100,0.02031470000002855,builtin
48100,0.35138590000002523,mergesort-deques
48100,0.6429445000000555,mergesort-pointers
48100,0.36208560000000034,quicksort-midpivot
48100,0.39431619999999157,quicksort-randpivot
48200,0.02331800000001749,builtin
48200,0.4673508000000197,mergesort-deques
48200,0.7972472000000153,mergesort-pointers
48200,0.41333279999997785,quicksort-midpivot
48200,0.4059596999999826,quicksort-randpivot
48300,0.02063629999997829,builtin
48300,0.3593850000000316,mergesort-deques
48300,0.7051781999999776,mergesort-pointers
48300,0.3935611999999651,quicksort-midpivot
48300,0.39108640000000605,quicksort-randpivot
48400,0.021128700000019762,builtin
48400,0.3925869999999918,mergesort-deques
48400,0.6730054999999879,mergesort-pointers
48400,0.36495669999999336,quicksort-midpivot
48400,0.41998649999999316,quicksort-randpivot
48500,0.023348400000031688,builtin
48500,0.38981019999999944,mergesort-deques
48500,0.7081617000000051,mergesort-pointers
48500,0.4151563000000351,quicksort-midpivot
48500,0.6694132000000081,quicksort-randpivot
48600,0.03354999999999109,builtin
48600,0.3875889999999913,mergesort-deques
48600,0.7010877000000164,mergesort-pointers
48600,0.4174805000000106,quicksort-midpivot
48600,0.38859769999999116,quicksort-randpivot
48700,0.020891800000015337,builtin
48700,0.46055839999996806,mergesort-deques
48700,0.6950515999999993,mergesort-pointers
48700,0.48016340000003765,quicksort-midpivot
48700,0.44987270000001445,quicksort-randpivot
48800,0.021718299999974988,builtin
48800,0.5703844999999887,mergesort-deques
48800,0.6692213000000038,mergesort-pointers
48800,0.4032867999999894,quicksort-midpivot
48800,0.3747074999999995,quicksort-randpivot
48900,0.020803000000000793,builtin
48900,0.3747780999999577,mergesort-deques
48900,0.6726447000000348,mergesort-pointers
48900,0.40583720000000767,quicksort-midpivot
48900,0.4185969000000114,quicksort-randpivot
49000,0.03315390000000207,builtin
49000,0.38909810000001244,mergesort-deques
49000,0.718070100000034,mergesort-pointers
49000,0.46248650000001135,quicksort-midpivot
49000,0.48128679999996393,quicksort-randpivot
49100,0.022132699999986016,builtin
49100,0.4153279000000225,mergesort-deques
49100,0.7250733999999852,mergesort-pointers
49100,0.45693199999993794,quicksort-midpivot
49100,0.45929469999998673,quicksort-randpivot
49200,0.03146700000002056,builtin
49200,0.39585109999995893,mergesort-deques
49200,0.6210146999999324,mergesort-pointers
49200,0.3910606000000598,quicksort-midpivot
49200,0.4253105999999889,quicksort-randpivot
49300,0.021468099999992774,builtin
49300,0.41897339999991345,mergesort-deques
49300,0.716800400000011,mergesort-pointers
49300,0.5345428000000538,quicksort-midpivot
49300,0.44221919999995407,quicksort-randpivot
49400,0.021218699999963064,builtin
49400,0.3510902000000442,mergesort-deques
49400,0.694027799999958,mergesort-pointers
49400,0.4979144000000133,quicksort-midpivot
49400,0.47862740000005033,quicksort-randpivot
49500,0.02239750000001095,builtin
49500,0.40160390000005464,mergesort-deques
49500,0.6291493999999602,mergesort-pointers
49500,0.4671908000000258,quicksort-midpivot
49500,0.395842000000016,quicksort-randpivot
49600,0.021179199999892262,builtin
49600,0.34981519999996635,mergesort-deques
49600,0.8194883999999547,mergesort-pointers
49600,0.41608910000002197,quicksort-midpivot
49600,0.43073260000005575,quicksort-randpivot
49700,0.021393299999999726,builtin
49700,0.3656076000000894,mergesort-deques
49700,0.689907000000062,mergesort-pointers
49700,0.3802994000000126,quicksort-midpivot
49700,0.4010654999999588,quicksort-randpivot
49800,0.021265500000026805,builtin
49800,0.3850602999999637,mergesort-deques
49800,0.6811699999999519,mergesort-pointers
49800,0.39201759999991737,quicksort-midpivot
49800,0.4049592000000075,quicksort-randpivot
49900,0.02273020000006909,builtin
49900,0.34844729999997526,mergesort-deques
49900,0.8171495999999934,mergesort-pointers
49900,0.4514826999999286,quicksort-midpivot
49900,0.39256779999993796,quicksort-randpivot
